date,id,price,bedrooms,bathrooms,m2_living,m2_lot,floors,waterfront,view,condition,grade,m2_above,m2_basement,yr_built,yr_renovated,zipcode,lat,long,m2_living15,m2_lot15,price_m2
2014-05-02,1088800850,612500.0,4,2.5,253.62519,1139.083683,2.0,0,0,3,9,253.62519,0.0,1991,0,98011,47.7419,-122.205,253.62519,1010.041416,2414.980940970414
2014-07-01,1061400360,280000.0,3,1.0,101.26427,994.99113,1.0,0,0,4,7,101.26427,0.0,1962,0,98056,47.5,-122.169,101.26427,969.90732,2765.0423984688778
2015-04-14,9545250110,750000.0,3,2.5,237.83168,853.035346,2.0,0,0,3,9,237.83168,0.0,1993,0,98027,47.5361,-122.051,260.1284,816.059952,3153.4907376510982
2014-07-15,425400115,237000.0,3,1.0,107.76748,569.681196,1.0,0,0,4,7,107.76748,0.0,1958,0,98056,47.5015,-122.173,118.91584,569.681196,2199.1791958019244
2014-10-14,2436700315,441500.0,2,1.75,93.83203,371.612,1.5,0,0,5,7,93.83203,0.0,1919,0,98105,47.6665,-122.287,136.56741,371.612,4705.216331779244
2015-01-26,1545803520,251000.0,3,2.0,153.28995,736.72079,1.0,0,0,4,7,153.28995,0.0,1989,0,98038,47.3617,-122.05,140.28353,736.72079,1637.419804755628
2014-12-29,257000037,200000.0,3,1.0,196.95436,2932.390292,1.0,0,0,3,7,113.34166,83.6127,1942,0,98168,47.4938,-122.298,166.29637,1074.980613,1015.4636840738128
2014-06-16,5016000315,332000.0,1,1.0,89.18688,245.26391999999998,1.0,0,0,3,7,70.60628,18.5806,1908,0,98112,47.6223,-122.294,150.50286,349.222377,3722.520621867252
2014-08-26,6300500477,401500.0,3,2.5,140.190627,103.493942,3.0,0,0,3,8,140.190627,0.0,2014,0,98133,47.7048,-122.34,140.190627,225.847193,2863.9575169315704
2014-09-26,4022905172,585000.0,4,1.75,210.88981,2519.715166,1.0,0,0,5,8,120.7739,90.11591,1957,0,98155,47.7637,-122.281,221.10914,1098.299266,2773.960486758464
2014-07-02,7300000650,340000.0,4,2.5,181.532462,446.398915,2.0,0,0,3,8,181.532462,0.0,2005,0,98055,47.4297,-122.19,159.235742,302.770877,1872.9432535322524
2015-01-12,8682282070,920000.0,3,3.5,260.1284,714.7956819999999,1.0,0,0,3,9,260.1284,0.0,2005,0,98053,47.7095,-122.022,224.82526,714.7956819999999,3536.714945388508
2014-06-13,7812801115,153000.0,3,1.0,117.98681,595.043715,1.5,0,0,3,6,117.98681,0.0,1944,0,98178,47.4959,-122.241,103.12233,595.043715,1296.7551203392989
2015-01-05,9269750690,299950.0,4,2.25,168.15443,706.155703,1.0,0,0,3,7,100.33524,67.81919,1986,0,98023,47.2857,-122.358,145.85771,706.155703,1783.7769721558927
2015-05-12,1402620120,440000.0,4,2.5,223.89623,698.351851,2.0,0,0,3,8,223.89623,0.0,1983,0,98058,47.4388,-122.142,224.82526,752.049785,1965.1961089295696
2014-09-15,3793501390,293000.0,3,2.5,157.00607,1614.932849,2.0,0,0,3,7,157.00607,0.0,2003,0,98038,47.3691,-122.031,242.47683,743.131097,1866.1698875718628
2015-03-29,9282800065,203000.0,3,1.75,110.55457,557.418,1.0,0,0,3,7,110.55457,0.0,1952,2015,98178,47.5026,-122.236,111.4836,557.418,1836.1972734370004
2015-03-20,1921059310,193000.0,2,1.75,118.91584,629.324922,1.0,0,0,3,7,118.91584,0.0,1991,0,98002,47.2925,-122.219,134.70935,725.5724299999999,1622.9965663110986
2015-03-16,109000040,305000.0,3,1.75,135.63838,730.403386,1.0,0,0,3,7,135.63838,0.0,1965,0,98155,47.7755,-122.299,204.3866,863.347579,2248.62608945934
2014-05-02,5101405331,495000.0,4,1.75,148.6448,592.72114,1.0,0,0,3,8,104.98039,43.66441,1959,0,98125,47.701,-122.306,101.26427,592.72114,3330.08621895956
2014-09-02,2044500142,420000.0,3,1.75,164.43831,557.418,1.0,0,0,3,7,104.98039,59.45792,1952,0,98125,47.7135,-122.315,176.5157,668.9016,2554.1493341788782
2014-09-05,1837010040,569500.0,4,2.5,260.1284,760.87557,1.0,0,0,3,8,157.9351,102.1933,1971,0,98177,47.7695,-122.368,228.54138,758.552995,2189.303436302995
2014-05-15,3905000540,620000.0,4,2.5,248.98004,853.3140549999999,2.0,0,0,3,9,248.98004,0.0,1989,0,98029,47.5738,-121.992,261.05743,790.140015,2490.159452139216
2014-12-11,6071200375,466000.0,3,1.75,156.07704,878.86238,1.0,0,0,4,7,156.07704,0.0,1959,0,98006,47.5525,-122.182,157.00607,877.747544,2985.7050082446463
2015-03-24,3756500610,355500.0,3,1.0,104.05136,932.002896,1.0,0,0,3,7,104.05136,0.0,1962,0,98034,47.7182,-122.194,112.41263,921.411954,3416.5819649065616
2015-05-08,3885805035,687500.0,2,1.0,96.61912,668.9016,1.0,0,0,4,6,96.61912,0.0,1955,0,98033,47.6823,-122.203,152.36092,668.9016,7115.568843930684
2015-04-11,7525100530,432100.0,3,2.25,166.29637,208.10272,2.0,0,0,4,8,166.29637,0.0,1975,0,98052,47.6343,-122.106,165.36734,237.83168,2598.3730131932525
2014-07-21,1324059048,500000.0,3,2.5,223.89623,3237.483744,1.5,0,0,3,8,223.89623,0.0,1976,0,98006,47.5694,-122.12,224.82526,1525.838872,2233.1773965108746
2014-10-10,3904921250,690000.0,5,3.25,313.08311,679.399639,2.0,0,0,4,8,198.81242,114.27069,1988,0,98029,47.5632,-122.015,277.77997,725.200818,2203.887651429041
2015-01-02,3331500485,350000.0,2,1.0,74.3224,478.45045,1.0,0,0,4,6,74.3224,0.0,1949,0,98118,47.5525,-122.274,118.91584,478.45045,4709.212834892307
2014-06-10,7338401759,268000.0,2,1.0,128.20614,464.515,1.0,0,0,3,7,80.82561,47.38053,1943,0,98108,47.5339,-122.293,134.70935,464.515,2090.3835026933966
2014-06-19,3122069029,120000.0,2,1.0,91.97397,3712.7754919999998,1.0,0,0,2,4,91.97397,0.0,1945,0,98042,47.3577,-122.085,144.92867999999999,835.1979699999999,1304.716975900899
2015-02-18,3797310150,285000.0,4,2.5,167.2254,857.401787,2.0,0,0,3,7,167.2254,0.0,1994,0,98022,47.1927,-122.015,183.01891,857.587593,1704.286549770549
2014-10-08,2205500540,365000.0,4,1.5,169.08346,1145.215281,1.0,0,0,4,7,128.20614,40.87732,1955,0,98006,47.5767,-122.144,134.70935,859.910168,2158.6972492755945
2015-04-08,7202310040,635000.0,3,2.5,243.40586,635.642326,2.0,0,0,3,7,243.40586,0.0,2002,0,98053,47.6846,-122.037,211.81884,445.9344,2608.8114723285626
2014-07-08,3630120330,630000.0,2,2.5,212.74787,325.810821,2.0,0,0,3,9,212.74787,0.0,2005,0,98029,47.5545,-122.002,212.74787,338.16692,2961.2517389715817
2015-03-05,4310700665,450000.0,4,3.0,204.3866,414.90479799999997,2.0,0,0,3,7,204.3866,0.0,1968,0,98103,47.7005,-122.339,165.36734,209.03175,2201.709896832767
2015-03-04,7504001080,590000.0,4,2.5,273.13482,1170.5778,1.0,0,0,4,8,171.87055,101.26427,1974,0,98074,47.6294,-122.062,188.59309,1093.46831,2160.105401427764
2014-09-09,2021200770,895000.0,2,1.75,157.9351,336.123054,1.0,0,1,3,8,117.05778,40.87732,1950,0,98199,47.6336,-122.397,204.3866,464.515,5666.884688710742
2014-05-14,2005600090,160000.0,3,1.0,79.89658,1105.5457,1.0,0,0,4,6,79.89658,0.0,1963,0,98030,47.3574,-122.186,154.21898,952.069944,2002.5888467316122
2014-09-30,123000110,520000.0,2,1.0,84.54173,464.515,1.0,0,0,3,7,84.54173,0.0,1924,0,98107,47.6733,-122.37,97.54814999999999,464.515,6150.808600675667
2014-08-06,2473372170,432000.0,4,3.25,261.98646,1213.220277,2.0,0,0,4,8,261.98646,0.0,1976,0,98058,47.4508,-122.132,219.25108,798.9658,1648.9401780534763
2014-05-19,7227500865,141800.0,2,1.0,86.39979,440.638929,1.0,0,0,4,5,86.39979,0.0,1942,0,98056,47.4966,-122.187,86.39979,443.983437,1641.2076927501791
2014-07-14,510001280,980000.0,4,2.0,203.45757,423.63768,2.5,0,0,5,8,203.45757,0.0,1910,0,98103,47.662,-122.329,203.45757,423.63768,4816.729109661538
2015-04-16,3886903615,1290000.0,4,2.5,318.65729,668.9016,2.0,0,0,3,9,318.65729,0.0,2014,0,98033,47.6842,-122.196,142.14159,724.6434,4048.2362728936787
2014-11-17,439200035,740000.0,4,2.75,237.83168,641.0307,1.0,0,0,3,8,137.49644,100.33524,1959,0,98115,47.686,-122.297,241.5478,668.9016,3111.444194482417
2014-10-10,4303200184,230000.0,2,1.0,71.53531,599.22435,1.0,0,0,4,6,71.53531,0.0,1948,0,98106,47.531,-122.358,72.46433999999999,563.270889,3215.195404898644
2014-06-23,9362000040,3400000.0,3,4.5,485.88269,1656.088878,2.0,1,4,3,10,347.45722,138.42547,2005,0,98040,47.5348,-122.243,340.95401,1656.088878,6997.573838244783
2015-04-08,4039701280,954500.0,3,2.25,226.68332,900.137167,1.0,0,2,4,8,170.01248999999999,56.67083,1974,0,98008,47.6141,-122.111,253.62519,900.137167,4210.720047685908
2015-03-16,9828201202,622000.0,3,1.5,153.28995,292.64445,1.5,0,0,4,8,153.28995,0.0,1929,0,98122,47.6156,-122.297,153.28995,418.0635,4057.6697950517955
2015-03-03,2734100835,90000.0,1,1.0,72.46433999999999,371.612,1.0,0,0,3,5,72.46433999999999,0.0,1905,0,98108,47.5424,-122.321,106.83845,371.612,1241.9901982133558
2014-10-29,6749700110,342000.0,3,3.0,117.05778,151.803502,3.0,0,0,3,8,117.05778,0.0,1998,0,98103,47.697,-122.349,117.05778,105.444905,2921.6340853209417
2014-07-29,3832060940,305000.0,4,2.5,215.53496,435.064749,2.0,0,0,3,7,215.53496,0.0,2007,0,98042,47.3349,-122.059,207.17369,534.19225,1415.083659745964
2014-08-20,2214800110,259900.0,4,2.75,144.92867999999999,819.40446,1.0,0,3,3,7,98.47718,46.4515,1979,0,98001,47.3382,-122.257,198.81242,724.6434,1793.2958473091733
2014-08-27,1909600115,420000.0,3,2.0,216.46399,589.562438,1.5,0,0,3,6,148.6448,67.81919,1934,2014,98146,47.5135,-122.38,128.20614,780.3851999999999,1940.2765328311652
2015-03-04,40000553,250000.0,2,1.0,130.0642,1818.11171,1.5,0,0,3,6,102.1933,27.8709,1929,0,98168,47.4724,-122.271,209.03175,603.8695,1922.1276877111457
2015-03-23,7686203195,249950.0,3,1.5,134.70935,638.708125,1.0,0,0,4,7,134.70935,0.0,1961,0,98198,47.4205,-122.316,117.98681,743.224,1855.4762531331344
2015-02-17,2923059064,199000.0,2,1.0,105.90942,1404.69336,1.0,0,0,4,6,91.97397,13.93545,1932,0,98055,47.4521,-122.196,215.53496,1045.15875,1878.9641185835972
2015-04-07,2895600090,355200.0,3,1.0,104.05136,680.0499599999999,1.0,0,0,4,7,104.05136,0.0,1954,0,98146,47.5103,-122.382,130.99323,587.890184,3413.6987733749947
2014-09-09,4019301386,425000.0,3,1.5,183.01891,1273.607227,1.0,0,0,4,7,156.07704,26.94187,1955,0,98155,47.7562,-122.277,204.3866,1536.244008,2322.1644145951914
2014-11-12,7199360100,379500.0,3,1.0,103.12233,662.212584,1.0,0,0,3,7,103.12233,0.0,1980,0,98052,47.6968,-122.124,140.28353,660.261621,3680.0952810123663
2014-08-19,1241500032,860000.0,4,2.5,285.21220999999997,643.167469,2.0,0,0,3,9,285.21220999999997,0.0,2009,0,98033,47.669,-122.172,203.45757,856.379854,3015.2986788328594
2014-05-12,9558020610,335000.0,3,2.5,180.23182,457.73308099999997,2.0,0,0,3,8,180.23182,0.0,2004,0,98058,47.4479,-122.12,192.30921,454.481476,1858.7172897660357
2014-11-05,2050100450,865000.0,3,2.5,283.35415,1166.675874,2.0,0,0,3,10,283.35415,0.0,1997,0,98074,47.6549,-122.089,329.155329,1166.675874,3052.716891564849
2015-04-08,1250200600,390000.0,3,1.0,115.19972,334.4508,1.5,0,0,3,7,115.19972,0.0,1902,0,98144,47.5986,-122.298,156.07704,334.4508,3385.4248951299533
2014-09-09,9325200110,569950.0,5,4.25,314.01214,725.107915,2.0,0,0,3,8,314.01214,0.0,2014,0,98148,47.4349,-122.328,259.19937,725.107915,1815.0572140300053
2015-02-05,293850040,495500.0,3,2.5,296.36057,727.244684,2.0,0,0,3,9,296.36057,0.0,2006,0,98059,47.5047,-122.144,275.92191,727.244684,1671.9498143764538
2014-12-11,3723800097,476500.0,4,1.75,155.14801,947.6106,1.0,0,0,3,7,129.13517,26.01284,1953,0,98118,47.5524,-122.267,159.79316,637.31458,3071.260791549953
2014-08-12,7788400180,261000.0,3,1.0,154.21898,1040.5136,1.0,0,0,3,7,154.21898,0.0,1957,0,98056,47.5121,-122.168,128.20614,1010.320125,1692.3986917822956
2014-08-22,2206700215,375000.0,4,2.0,192.30921,912.493266,1.0,0,0,5,7,192.30921,0.0,1955,0,98006,47.566,-122.14,120.7739,889.267516,1949.984610721452
2015-04-22,2206700215,550000.0,4,2.0,192.30921,912.493266,1.0,0,0,5,7,192.30921,0.0,1955,0,98006,47.566,-122.14,120.7739,889.267516,2859.97742905813
2014-07-23,603001050,230000.0,2,1.0,132.85129,371.612,1.0,0,0,3,7,86.39979,46.4515,1949,0,98118,47.5233,-122.284,103.12233,371.612,1731.2590641761926
2015-02-04,3583400120,526750.0,5,2.5,210.88981,994.0621,1.0,0,0,4,8,145.85771,65.0321,1963,0,98028,47.741,-122.256,187.66406,950.39769,2497.749891282087
2015-03-04,3886903155,606000.0,3,2.0,183.94794,713.49504,1.5,0,0,4,6,99.40621,84.54173,1911,0,98033,47.6839,-122.195,123.56099,808.627712,3294.41036414977
2015-04-24,9485910100,368500.0,4,2.75,232.2575,2452.6392,1.0,0,0,3,8,165.36734,66.89016,1977,0,98031,47.3444,-122.084,202.52854,2963.6057,1586.6010785442882
2014-09-29,3223039089,275000.0,3,1.0,114.27069,15904.06457,1.0,0,0,3,7,114.27069,0.0,1973,0,98070,47.4397,-122.46,143.99965,1435.35135,2406.5663732318408
2015-04-22,2596300035,342000.0,4,1.0,129.13517,838.263769,1.5,0,0,3,7,129.13517,0.0,1955,0,98155,47.7754,-122.296,163.50928,838.263769,2648.3877320175443
2015-03-27,9542801120,278100.0,4,1.75,196.95436,791.53356,1.0,0,0,3,7,148.6448,48.30956,1978,0,98023,47.302,-122.373,200.67048,780.3851999999999,1412.0022527046367
2014-10-28,8150600195,450000.0,4,2.75,143.07062,449.65052,1.0,0,2,4,7,78.96755,64.10307,1929,0,98126,47.5491,-122.375,109.62554,449.65052,3145.2998526182387
2014-08-25,6806100040,349950.0,4,2.5,185.806,465.07241799999997,2.0,0,0,3,7,185.806,0.0,2005,0,98058,47.466,-122.147,223.89623,454.202767,1883.4160360806432
2015-04-10,8857640040,425000.0,4,2.5,222.9672,562.341859,2.0,0,0,3,8,222.9672,0.0,2001,0,98038,47.3869,-122.033,228.54138,605.634657,1906.1099569802195
2014-06-26,2138000120,435000.0,4,2.75,196.02533,812.994153,1.0,0,0,3,7,140.28353,55.7418,1962,0,98011,47.7617,-122.215,154.21898,956.436385,2219.100970267465
2014-06-26,4022902260,460000.0,4,2.5,236.90265,1766.736351,1.0,0,0,4,7,120.7739,116.12875,1961,0,98155,47.7682,-122.284,193.23824,1960.2533,1941.7258523701614
2014-12-22,2225300149,323000.0,4,1.75,133.78032,753.814942,1.0,0,0,4,7,133.78032,0.0,1963,0,98155,47.7639,-122.332,180.23182,669.644824,2414.4059455082784
2015-04-30,3438500880,325000.0,2,1.0,75.25143,634.248781,1.0,0,0,3,6,75.25143,0.0,1944,0,98106,47.5495,-122.357,91.97397,634.248781,4318.854804486772
2014-08-13,1646502165,480000.0,2,1.75,108.69651,430.605405,1.0,0,0,4,6,64.10307,44.59344,1924,0,98117,47.6842,-122.359,115.19972,382.76036,4415.9651492030425
2015-04-30,9541600110,1325000.0,3,2.5,333.52177,780.3851999999999,1.0,0,0,3,9,274.06385,59.45792,1958,2007,98005,47.595,-122.173,150.50286,731.611125,3972.754162344485
2015-04-27,3348401095,210000.0,4,1.75,194.16727,602.475955,1.0,0,0,3,7,118.91584,75.25143,1956,0,98178,47.4958,-122.265,203.45757,891.8688,1081.5417037073241
2015-04-01,7579200915,920000.0,5,4.5,354.88946,534.19225,2.0,0,3,3,9,262.91549,91.97397,2000,0,98116,47.5581,-122.385,162.58025,534.19225,2592.3565044732522
2014-12-02,2126049096,399000.0,3,1.0,135.63838,770.16587,1.0,0,0,3,8,135.63838,0.0,1959,0,98125,47.7246,-122.3,136.56741,770.16587,2941.6452776861533
2014-08-18,6021500025,631750.0,3,1.75,219.25108,377.46488899999997,1.0,0,0,5,7,109.62554,109.62554,1940,0,98117,47.6902,-122.382,154.21898,377.46488899999997,2881.399717620547
2015-03-26,8945000910,184000.0,3,1.0,102.1933,806.39804,1.0,0,0,3,6,102.1933,0.0,1962,0,98023,47.3072,-122.363,102.1933,856.56566,1800.5094267432405
2015-04-16,2473411130,333000.0,4,2.5,195.09629999999999,669.644824,2.0,0,0,3,8,195.09629999999999,0.0,1974,0,98058,47.4478,-122.128,191.38018,694.91444,1706.8493866874976
2014-06-20,2781250900,218000.0,2,2.0,121.70293,263.937423,2.0,0,0,3,6,121.70293,0.0,2004,0,98038,47.3502,-122.022,126.34808,236.90265,1791.2469321815013
2015-02-24,3330500925,258305.0,2,1.5,69.67725,275.364492,1.0,0,0,5,5,69.67725,0.0,1919,0,98118,47.5518,-122.277,125.41905,287.07027,3707.1641030608985
2014-07-15,9522100375,775000.0,5,1.5,159.79316,464.515,1.5,0,0,3,8,159.79316,0.0,1915,0,98103,47.6627,-122.355,159.79316,464.515,4850.019863178123
2014-06-11,1826049362,515000.0,3,2.5,313.08311,1819.505255,2.0,0,0,3,7,297.2896,15.79351,1951,0,98133,47.7388,-122.339,160.72219,876.07529,1644.9306383854434
2014-06-24,1250200495,455000.0,2,1.5,111.4836,116.964877,2.0,0,0,3,8,92.903,18.5806,2015,0,98144,47.6001,-122.298,122.63195999999999,172.056356,4081.31779024
2015-02-18,5662100110,440000.0,3,2.5,170.01248999999999,632.390721,2.5,0,0,5,7,170.01248999999999,0.0,1954,0,98155,47.7613,-122.322,124.49002,632.390721,2588.045148918177
2014-06-19,2025049111,1440000.0,3,3.5,359.53461,354.796557,2.0,0,0,3,11,256.41228,103.12233,2002,0,98102,47.6452,-122.317,235.04459,510.9665,4005.177693463225
2014-07-14,7576700131,850000.0,3,2.25,206.24466,344.391421,2.0,0,0,4,8,150.50286,55.7418,1919,0,98122,47.617,-122.286,188.59309,450.57955,4121.318825903177
2015-05-01,4027701265,480000.0,3,1.75,271.27676,1985.801625,1.0,0,0,3,8,171.87055,99.40621,1961,0,98028,47.7666,-122.265,143.07062,788.003246,1769.4106933450546
2014-11-26,3423059177,420000.0,5,2.75,235.97362,2509.031321,1.0,0,0,3,8,141.21256,94.76106,1980,2014,98058,47.4326,-122.155,167.2254,2468.618516,1779.8599690931553
2014-09-12,3876312840,408000.0,3,1.75,183.01891,659.6113,1.0,0,0,3,7,147.71577,35.30314,1976,0,98072,47.7353,-122.172,166.29637,692.591865,2229.2778380113837
2014-08-20,6928600330,278000.0,5,1.75,201.59951,905.990056,1.0,0,0,3,7,102.1933,99.40621,1962,0,98003,47.3355,-122.331,168.15443,985.607927,1378.971605635351
2015-01-22,5316100820,1195000.0,3,3.0,218.32205,150.50286,2.0,0,0,3,9,144.92867999999999,73.39337,2001,0,98112,47.6308,-122.279,185.806,406.91514,5473.565313260846
2014-06-13,1022059161,454000.0,4,2.25,244.33489,3623.217,2.0,0,0,3,9,244.33489,0.0,1979,0,98042,47.4089,-122.149,210.88981,6191.706241,1858.105487922744
2015-04-17,4134300175,1851000.0,4,2.5,382.76036,1381.095998,1.0,1,4,3,8,192.30921,190.45115,1965,0,98006,47.5571,-122.193,336.30886,1832.8832869999999,4835.923970810352
2015-05-05,7853301130,499000.0,4,2.25,226.68332,464.515,2.0,0,0,3,7,226.68332,0.0,2007,0,98065,47.5407,-121.89,226.68332,484.210436,2201.308856778699
2015-02-18,6928000620,590000.0,5,3.0,323.30244,615.482375,2.0,0,0,3,8,323.30244,0.0,2012,0,98059,47.4815,-122.153,260.1284,873.2882,1824.916632240697
2014-07-30,5680000750,385000.0,3,3.5,176.5157,446.398915,2.0,0,0,3,8,144.92867999999999,31.58702,1999,0,98108,47.5686,-122.315,126.34808,445.9344,2181.109102476437
2014-09-24,333100265,1250000.0,4,3.25,293.57348,933.024829,2.0,0,2,3,9,293.57348,0.0,2011,0,98034,47.7001,-122.238,320.51535,933.024829,4257.87778923355
2014-09-24,3530490031,202200.0,2,1.75,123.56099,200.577577,1.0,0,0,4,8,123.56099,0.0,1979,0,98198,47.3822,-122.32,113.34166,341.790137,1636.4388145481837
2015-03-11,6400700230,450000.0,3,2.25,131.92226,1251.217604,1.0,0,0,3,7,89.18688,42.73538,1976,0,98033,47.6693,-122.176,137.49644,1020.07494,3411.099840163442
2015-05-08,322069010,435000.0,3,2.0,238.76071,21691.085343,1.5,0,0,4,8,238.76071,0.0,1986,0,98038,47.4199,-122.034,211.81884,14649.595361,1821.9078004919654
2015-02-04,2722059013,550000.0,2,1.0,117.98681,4046.85468,1.0,0,0,4,5,117.98681,0.0,1908,0,98042,47.3651,-122.165,173.72861,646.60488,4661.538014291597
2015-05-04,3878900815,361000.0,3,2.25,229.47041,524.9019499999999,1.0,0,2,3,7,143.99965,85.47076,1973,0,98178,47.5072,-122.252,154.21898,524.9019499999999,1573.187584403584
2015-01-20,2600010330,760000.0,4,2.25,240.61877,1170.5778,2.0,0,0,3,9,240.61877,0.0,1979,0,98006,47.5566,-122.162,243.40586,1026.57815,3158.523335482099
2014-06-16,3889100027,902000.0,4,2.5,281.49609,790.325821,2.0,0,0,3,9,281.49609,0.0,2003,0,98033,47.6675,-122.176,238.76071,820.33349,3204.3073848734457
2015-04-11,3505100297,505000.0,3,1.75,115.19972,422.70865,1.5,0,0,4,7,115.19972,0.0,1951,0,98116,47.5803,-122.398,196.02533,529.5471,4383.691210360581
2015-02-25,5560001130,200000.0,3,1.0,96.61912,829.159275,1.0,0,0,4,6,96.61912,0.0,1961,0,98023,47.3265,-122.335,96.61912,829.159275,2069.9836636889263
2015-02-04,1311910300,260000.0,5,2.25,215.53496,592.256625,1.0,0,0,4,7,117.98681,97.54814999999999,1967,0,98001,47.3351,-122.282,163.50928,706.0628,1206.3008247014775
2014-09-25,7518505160,417000.0,2,1.0,110.55457,473.8053,1.5,0,0,2,7,110.55457,0.0,1928,0,98117,47.6773,-122.382,178.37376,473.8053,3771.8929212966955
2015-02-02,2115510330,287500.0,3,2.25,188.59309,807.32707,1.0,0,0,4,8,126.34808,62.24501,1986,0,98023,47.3185,-122.391,159.79316,817.5464,1524.4460971502192
2015-04-07,3955500100,450000.0,3,1.5,129.13517,978.26859,1.0,0,0,3,7,129.13517,0.0,1961,0,98033,47.7025,-122.196,162.58025,978.26859,3484.7207000230846
2015-01-30,2771104965,825000.0,2,1.75,190.45115,371.612,1.5,0,2,3,8,190.45115,0.0,1979,0,98119,47.6415,-122.373,180.23182,371.612,4331.819471817314
2014-08-27,5317100530,1475000.0,4,3.0,283.35415,574.047637,2.0,0,0,4,9,216.46399,66.89016,1926,0,98112,47.6253,-122.284,280.56706,604.334015,5205.499901801332
2015-02-25,3336002215,319950.0,2,1.0,115.19972,510.9665,1.5,0,0,3,6,115.19972,0.0,1921,0,98118,47.5257,-122.263,141.21256,510.9665,2777.3505005046886
2014-08-28,9408300180,682000.0,4,2.5,281.49609,2787.09,2.0,0,0,4,9,281.49609,0.0,1981,0,98072,47.7468,-122.112,241.5478,3245.287596,2422.7689983189466
2015-05-06,2770604575,560000.0,3,1.75,179.30279,557.418,1.0,0,0,3,8,104.98039,74.3224,1956,0,98119,47.6516,-122.375,173.72861,557.418,3123.208512260183
2014-12-30,7305900082,350000.0,3,1.75,138.42547,960.9886319999999,1.0,0,0,3,7,138.42547,0.0,1985,0,98155,47.7517,-122.326,134.70935,801.938696,2528.4364214186885
2014-10-28,8661000148,270000.0,3,2.0,140.28353,949.004145,1.0,0,0,4,7,140.28353,0.0,1995,0,98022,47.2078,-122.003,127.27711,827.022506,1924.6735521981802
2015-03-05,7968460230,284000.0,3,1.75,122.63195999999999,3260.8953,1.0,0,0,3,7,122.63195999999999,0.0,1990,0,98092,47.312,-122.129,154.21898,3260.8953,2315.872632224096
2014-07-14,827000110,308000.0,4,2.5,216.46399,427.911218,2.0,0,0,3,8,216.46399,0.0,2004,0,98031,47.3934,-122.184,216.46399,537.258049,1422.8694574095211
2014-05-29,3390600025,450000.0,4,2.0,208.10272,717.675675,1.0,0,0,5,7,104.05136,104.05136,1956,0,98106,47.5331,-122.365,124.49002,585.2889,2162.393648675039
2014-06-18,1026069172,540000.0,4,2.5,190.45115,3179.326466,2.0,0,0,4,8,190.45115,0.0,1989,0,98077,47.7572,-122.022,208.10272,4775.2142,2835.3727451895143
2014-06-10,1226039103,380000.0,4,1.5,156.07704,1033.360069,1.0,0,0,3,7,104.98039,51.09665,1959,0,98177,47.7565,-122.361,164.43831,938.599009,2434.6950711007844
2015-02-24,2125079054,522500.0,4,2.75,204.3866,11371.605909,1.5,0,0,3,7,204.3866,0.0,1971,0,98014,47.6301,-121.911,158.86413,6920.065761,2556.429824655824
2014-10-21,1545807810,118000.0,1,1.0,62.24501,739.229171,1.0,0,0,4,6,62.24501,0.0,1978,0,98038,47.3594,-122.056,148.6448,739.229171,1895.7342925963062
2015-04-23,7205500120,280400.0,4,1.75,160.72219,669.83063,1.0,0,0,4,7,93.83203,66.89016,1968,0,98003,47.354,-122.315,150.50286,669.83063,1744.6253065615892
2014-09-03,924069176,710000.0,4,2.75,251.76713,3884.367333,1.5,0,0,4,8,157.00607,94.76106,1995,0,98075,47.5836,-122.046,196.02533,3312.549368,2820.0663049223303
2014-09-10,4045500620,720000.0,3,3.25,316.79923,2391.416123,2.0,0,0,4,8,316.79923,0.0,1993,0,98014,47.6929,-121.868,154.21898,2402.936095,2272.732796730598
2014-05-05,8146100325,787000.0,3,1.75,123.56099,696.7725,1.0,0,0,3,8,123.56099,0.0,1961,0,98004,47.6074,-122.195,157.00607,724.6434,6369.324169383881
2015-03-30,8663240180,537000.0,4,2.5,184.87697,247.12198,2.0,0,0,3,8,184.87697,0.0,2012,0,98034,47.732,-122.178,184.87697,247.58649499999999,2904.6343630577676
2014-11-03,2087700115,650000.0,2,1.5,176.5157,413.41835,1.0,0,0,5,7,139.3545,37.1612,1916,0,98144,47.5834,-122.293,197.88339,464.515,3682.3919911939843
2015-01-06,7973202225,154200.0,4,1.0,121.70293,802.68192,1.0,0,0,3,6,84.54173,37.1612,1948,0,98146,47.5104,-122.342,121.70293,802.68192,1267.0196190017775
2015-01-15,2557000090,238000.0,4,2.5,157.00607,674.47578,1.0,0,0,3,7,100.33524,56.67083,1979,0,98023,47.3001,-122.368,157.00607,715.3531,1515.8649598706597
2014-08-04,3500100209,285650.0,3,1.0,96.61912,761.711697,1.0,0,0,3,7,96.61912,0.0,1953,0,98155,47.7348,-122.302,131.92226,761.8046,2956.454167663709
2014-08-07,7234601166,485500.0,2,1.5,124.49002,119.473258,2.0,0,0,3,8,110.55457,13.93545,2006,0,98122,47.617,-122.309,135.63838,115.664235,3899.911012947062
2015-01-26,3972900215,315000.0,2,1.0,104.05136,682.83705,1.0,0,0,3,7,104.05136,0.0,1942,0,98155,47.7648,-122.31,122.63195999999999,700.953135,3027.3511081450542
2014-06-17,1924059029,4668000.0,5,6.75,895.58492,1214.056404,1.0,1,4,3,12,447.79246,447.79246,1983,2009,98040,47.557,-122.21,303.79281,971.207962,5212.236043456382
